 A16905_26L_model                                                                 REF PER =   1.0 SECS


  LEVEL    RADIUS        RHO         VPV         VPH         VSV         VSH         ETA         QMU         QKAP
    0 T  438   0.2777081        44.19861        22.62514        3.592123        614.2229      -0.3375152E-07
    0 T  439   0.2782722        44.28839        22.57928        3.591839        614.6372      -0.3358554E-07
    0 T  440   0.2788362        44.37817        22.53360        3.591557        615.0469      -0.3359264E-07
    0 T  441   0.2794003        44.46793        22.48811        3.591278        615.4520      -0.3359557E-07
    0 T  442   0.2799642        44.55769        22.44281        3.591002        615.8526      -0.3361035E-07
    0 T  443   0.2805282        44.64745        22.39770        3.590728        616.2487      -0.3447223E-07
    0 T  444   0.2810921        44.73719        22.35277        3.590456        616.6404      -0.3448766E-07
    0 T  445   0.2816559        44.82693        22.30802        3.590187        617.0278      -0.3447639E-07
    0 T  446   0.2822197        44.91666        22.26345        3.589921        617.4108      -0.3449397E-07
    0 T  447   0.2827835        45.00639        22.21907        3.589657        617.7896      -0.3451267E-07
    0 T  448   0.2833472        45.09611        22.17486        3.589395        618.1642      -0.3453248E-07
    0 T  449   0.2839109        45.18582        22.13084        3.589136        618.5347      -0.3451523E-07
    0 T  450   0.2844745        45.27553        22.08699        3.588879        618.9010      -0.3453745E-07
    0 T  451   0.2850381        45.36523        22.04331        3.588624        619.2632      -0.3456077E-07
    0 T  452   0.2856017        45.45492        21.99982        3.588372        619.6215      -0.3458516E-07
    0 T  453   0.2861652        45.54461        21.95649        3.588121        619.9758      -0.3461063E-07
    0 T  454   0.2867287        45.63429        21.91335        3.587874        620.3261      -0.3463717E-07
    0 T  455   0.2872922        45.72397        21.87037        3.587628        620.6726      -0.3466477E-07
    0 T  456   0.2878556        45.81363        21.82756        3.587384        621.0152      -0.3469342E-07
    0 T  457   0.2884189        45.90330        21.78493        3.587143        621.3541      -0.3472312E-07
    0 T  458   0.2889823        45.99295        21.74246        3.586904        621.6892      -0.3476787E-07
    0 T  459   0.2895455        46.08260        21.70016        3.586666        622.0207      -0.3479969E-07
    0 T  460   0.2901088        46.17225        21.65803        3.586431        622.3484      -0.3483253E-07
    0 T  461   0.2906720        46.26189        21.61607        3.586198        622.6726      -0.3486638E-07
    0 T  462   0.2912352        46.35152        21.57427        3.585967        622.9932      -0.3490124E-07
    0 T  463   0.2917983        46.44115        21.53263        3.585738        623.3103      -0.3493710E-07
    0 T  464   0.2923614        46.53077        21.49116        3.585511        623.6239      -0.3497396E-07
    0 T  465   0.2929245        46.62038        21.44984        3.585286        623.9341      -0.3501228E-07
    0 T  466   0.2934876        46.71000        21.40869        3.585063        624.2409      -0.3505111E-07
    0 T  467   0.2940506        46.79960        21.36770        3.584841        624.5443      -0.3509091E-07
    0 T  468   0.2946135        46.88920        21.32687        3.584622        624.8444      -0.3513168E-07
    0 T  469   0.2951765        46.97879        21.28620        3.584404        625.1413      -0.3517341E-07
    0 T  470   0.2957394        47.06838        21.24569        3.584188        625.4349      -0.3521609E-07
    0 T  471   0.2963022        47.15796        21.20533        3.583975        625.7253      -0.3414418E-07
    0 T  472   0.2968651        47.24754        21.16512        3.583762        626.0125      -0.3418865E-07
    0 T  473   0.2974278        47.33711        21.12507        3.583552        626.2967      -0.3422977E-07
    0 T  474   0.2979906        47.42668        21.08518        3.583343        626.5777      -0.3427181E-07
    0 T  475   0.2985533        47.51624        21.04544        3.583136        626.8557      -0.3431478E-07
    0 T  476   0.2991160        47.60580        21.00584        3.582931        627.1307      -0.3435905E-07
    0 T  477   0.2996787        47.69535        20.96641        3.582728        627.4027      -0.3440384E-07
    0 T  478   0.3002413        47.78489        20.92712        3.582526        627.6718      -0.3444953E-07
    0 T  479   0.3008040        47.87444        20.88797        3.582325        627.9380      -0.3564737E-07
    0 T  480   0.3013665        47.96397        20.84898        3.582127        628.2014      -0.3564376E-07
    0 T  481   0.3019291        48.05350        20.81014        3.581930        628.4619      -0.3397625E-07
    0 T  482   0.3024916        48.14303        20.77144        3.581734        628.7196      -0.3402147E-07
    0 T  483   0.3030541        48.23255        20.73289        3.581540        628.9746      -0.3406724E-07
    0 T  484   0.3036165        48.32207        20.69448        3.581348        629.2268      -0.3411385E-07
    0 T  485   0.3041789        48.41158        20.65622        3.581157        629.4763      -0.3416129E-07
    0 T  486   0.3047413        48.50109        20.61809        3.580968        629.7232      -0.3420956E-07
    0 T  487   0.3053037        48.59059        20.58012        3.580780        629.9675      -0.3425888E-07
    0 T  488   0.3058660        48.68009        20.54228        3.580594        630.2092      -0.3430880E-07
    0 T  489   0.3064283        48.76958        20.50459        3.580409        630.4483      -0.3436943E-07
    0 T  490   0.3069906        48.85907        20.46703        3.580225        630.6849      -0.3174998E-07
    0 T  491   0.3075528        48.94855        20.42961        3.580043        630.9189      -0.3180091E-07
    0 T  492   0.3081150        49.03803        20.39234        3.579863        631.1506      -0.3185260E-07
    0 T  493   0.3086772        49.12750        20.35520        3.579683        631.3797      -0.3190492E-07
    0 T  494   0.3092394        49.21697        20.31819        3.579505        631.6065      -0.3195804E-07
    0 T  495   0.3098015        49.30644        20.28133        3.579329        631.8309      -0.3201204E-07
    0 T  496   0.3103636        49.39590        20.24459        3.579154        632.0530      -0.3206674E-07
    0 T  497   0.3109257        49.48536        20.20800        3.578980        632.2727      -0.3212235E-07
    0 T  498   0.3114877        49.57481        20.17153        3.578807        632.4901      -0.3217861E-07
    0 T  499   0.3120497        49.66426        20.13520        3.578636        632.7053      -0.3223562E-07
    0 T  500   0.3126117        49.75370        20.09901        3.578466        632.9183      -0.3229343E-07
    0 T  501   0.3131737        49.84314        20.06294        3.578297        633.1290      -0.3235209E-07
    0 T  502   0.3137356        49.93258        20.02700        3.578130        633.3376      -0.3241141E-07
    0 T  503   0.3142976        50.02201        19.99120        3.577963        633.5440      -0.3247150E-07
    0 T  504   0.3148594        50.11144        19.95552        3.577798        633.7483      -0.3253783E-07
    0 T  505   0.3154213        50.20086        19.91998        3.577634        633.9506      -0.3259953E-07
    0 T  506   0.3159831        50.29028        19.88456        3.577472        634.1507      -0.3265627E-07
    0 T  507   0.3165450        50.37969        19.84927        3.577310        634.3488      -0.3271199E-07
    0 T  508   0.3171067        50.46910        19.81410        3.577150        634.5449      -0.3278313E-07
    0 T  509   0.3176685        50.55851        19.77906        3.576990        634.7389      -0.3284763E-07
    0 T  510   0.3182302        50.64791        19.74415        3.576832        634.9311      -0.3292483E-07
    0 T  511   0.3187919        50.73731        19.70936        3.576675        635.1212      -0.3299715E-07
    0 T  512   0.3193536        50.82671        19.67470        3.576519        635.3095      -0.3304786E-07
    0 T  513   0.3199153        50.91610        19.64015        3.576365        635.4958      -0.3311985E-07
    0 T  514   0.3204769        51.00549        19.60573        3.576211        635.6803      -0.3319298E-07
    0 T  515   0.3210385        51.09487        19.57144        3.576058        635.8630      -0.3326175E-07
    0 T  516   0.3216001        51.18425        19.53726        3.575907        636.0438      -0.3333823E-07
    0 T  517   0.3221617        51.27363        19.50320        3.575756        636.2228      -0.3339539E-07
    0 T  518   0.3227232        51.36300        19.46927        3.575606        636.4000      -0.3347948E-07
    0 T  519   0.3232847        51.45237        19.43545        3.575458        636.5755      -0.3354371E-07
    0 T  520   0.3238462        51.54173        19.40175        3.575310        636.7492      -0.3360925E-07
    0 T  521   0.3244077        51.63109        19.36817        3.575164        636.9213      -0.3368877E-07
    0 T  522   0.3249692        51.72045        19.33471        3.575018        637.0916      -0.3377010E-07
    0 T  523   0.3255306        51.80980        19.30137        3.574874        637.2603      -0.3383649E-07
    0 T  524   0.3260920        51.89915        19.26814        3.574730        637.4273      -0.3391941E-07
    0 T  525   0.3266534        51.98850        19.23502        3.574587        637.5927      -0.3398686E-07
    0 T  526   0.3272147        52.07784        19.20203        3.574445        637.7565      -0.3406199E-07
    0 T  527   0.3277761        52.16718        19.16914        3.574305        637.9187      -0.3413983E-07
    0 T  528   0.3283374        52.25652        19.13637        3.574165        638.0793      -0.3422587E-07
    0 T  529   0.3288987        52.34585        19.10371        3.574026        638.2384      -0.3458136E-07
    0 T  530   0.3294599        52.43518        19.07117        3.573887        638.3960      -0.3464432E-07
    0 T  531   0.3300212        52.52450        19.03873        3.573750        638.5520      -0.3472493E-07
    0 T  532   0.3305824        52.61382        19.00641        3.573614        638.7066      -0.3480620E-07
    0 T  533   0.3311436        52.70314        18.97420        3.573478        638.8597      -0.3489673E-07
    0 T  534   0.3317048        52.79246        18.94210        3.573344        639.0113      -0.3499766E-07
    0 T  535   0.3322660        52.88177        18.91011        3.573210        639.1615      -0.3508092E-07
    0 T  536   0.3328271        52.97108        18.87823        3.573077        639.3103      -0.3516480E-07
    0 T  537   0.3333882        53.06038        18.84645        3.572945        639.4577      -0.3524929E-07
    0 T  538   0.3339493        53.14968        18.81479        3.572813        639.6037      -0.3533439E-07
    0 T  539   0.3345104        53.23898        18.78323        3.572683        639.7484      -0.3542510E-07
    0 T  540   0.3350715        53.32828        18.75178        3.572553        639.8917      -0.3550641E-07
    0 T  541   0.3356325        53.41757        18.72043        3.572424        640.0336      -0.3558528E-07
    0 T  542   0.3361935        53.50686        18.68919        3.572296        640.1743      -0.3568603E-07
    0 T  543   0.3367545        53.59614        18.65806        3.572168        640.3137      -0.3562660E-07
    0 T  544   0.3373155        53.68543        18.62703        3.572041        640.4518      -0.3571075E-07
    0 T  545   0.3378764        53.77471        18.59610        3.571915        640.5886      -0.3580074E-07
    0 T  546   0.3384374        53.86398        18.56528        3.571790        640.7242      -0.3588484E-07
    0 T  547   0.3389983        53.95325        18.53456        3.571666        640.8585      -0.3597646E-07
    0 T  548   0.3395592        54.04252        18.50395        3.571542        640.9917      -0.3607421E-07
    0 T  549   0.3401201        54.13179        18.47343        3.571419        641.1236      -0.3616652E-07
    0 T  550   0.3406809        54.22105        18.44302        3.571296        641.2544      -0.3625076E-07
    0 T  551   0.3412418        54.31031        18.41271        3.571175        641.3840      -0.3635861E-07
    0 T  552   0.3418026        54.39957        18.38250        3.571054        641.5124      -0.3644109E-07
    0 T  553   0.3423634        54.48883        18.35239        3.570934        641.6397      -0.3654144E-07
    0 T  554   0.3429242        54.57808        18.32237        3.570814        641.7659      -0.3663658E-07
    0 T  555   0.3434849        54.66733        18.29246        3.570695        641.8909      -0.3673227E-07
    0 T  556   0.3440457        54.75657        18.26265        3.570577        642.0149      -0.3682852E-07
    0 T  557   0.3446064        54.84581        18.23293        3.570459        642.1378      -0.3692532E-07
    0 T  558   0.3451671        54.93505        18.20331        3.570342        642.2596      -0.3702266E-07
    0 T  559   0.3457278        55.02429        18.17379        3.570226        642.3803      -0.3712055E-07
    0 T  560   0.3462885        55.11352        18.14437        3.570110        642.5000      -0.3721215E-07
    0 T  561   0.3468491        55.20276        18.11504        3.569995        642.6187      -0.3731796E-07
    0 T  562   0.3474098        55.29198        18.08580        3.569881        642.7364      -0.3741050E-07
    0 T  563   0.3479704        55.38121        18.05667        3.569767        642.8530      -0.3753370E-07
    0 T  564   0.3485310        55.47043        18.02762        3.569654        642.9687      -0.3763427E-07
    0 T  565   0.3490916        55.55965        17.99867        3.569541        643.0834      -0.3774951E-07
    0 T  566   0.3496521        55.64887        17.96982        3.569429        643.1971      -0.3785218E-07
    0 T  567   0.3502127        55.73808        17.94106        3.569317        643.3099      -0.3795542E-07
    0 T  568   0.3507732        55.82729        17.91239        3.569206        643.4217      -0.3805424E-07
    0 T  569   0.3513337        55.91650        17.88381        3.569096        643.5327      -0.3814501E-07
    0 T  570   0.3518942        56.00571        17.85532        3.568986        643.6426      -0.3824873E-07
    0 T  571   0.3524547        56.09491        17.82693        3.568877        643.7517      -0.3835295E-07
    0 T  572   0.3530152        56.18411        17.79863        3.568768        643.8599      -0.3845770E-07
    0 T  573   0.3535756        56.27331        17.77041        3.568660        643.9672      -0.3857071E-07
    0 T  574   0.3541360        56.36250        17.74229        3.568553        644.0736      -0.3867654E-07
    0 T  575   0.3546964        56.45169        17.71426        3.568446        644.1792      -0.3878288E-07
    0 T  576   0.3552568        56.54088        17.68632        3.568339        644.2839      -0.3888176E-07
    0 T  577   0.3558172        56.63007        17.65846        3.568233        644.3878      -0.3898904E-07
    0 T  578   0.3563776        56.71925        17.63070        3.568128        644.4909      -0.3910491E-07
    0 T  579   0.3569379        56.80843        17.60302        3.568023        644.5931      -0.3920509E-07
    0 T  580   0.3574982        56.89761        17.57543        3.567918        644.6945      -0.3932210E-07
    0 T  581   0.3580586        56.98679        17.54793        3.567814        644.7951      -0.3943143E-07
    0 T  582   0.3586189        57.07596        17.52051        3.567711        644.8950      -0.3953288E-07
    0 T  583   0.3591791        57.16513        17.49318        3.567608        644.9940      -0.3965157E-07
    0 T  584   0.3597394        57.25430        17.46594        3.567505        645.0923      -0.3976237E-07
    0 T  585   0.3602996        57.34347        17.43878        3.567403        645.1899      -0.3987366E-07
    0 T  586   0.3608599        57.43263        17.41170        3.567302        645.2866      -0.3998543E-07
    0 T  587   0.3614201        57.52179        17.38472        3.567201        645.3827      -0.3609730E-07
    0 T  588   0.3619803        57.61095        17.35781        3.567100        645.4780      -0.3619044E-07
    0 T  589   0.3625405        57.70011        17.33099        3.567000        645.5726      -0.3628399E-07
    0 T  590   0.3631006        57.78926        17.30425        3.566900        645.6665      -0.3637796E-07
    0 T  591   0.3636608        57.87841        17.27760        3.566801        645.7597      -0.3647234E-07
    0 T  592   0.3642209        57.96756        17.25103        3.566702        645.8522      -0.3656713E-07
    0 T  593   0.3647810        58.05670        17.22454        3.566604        645.9440      -0.3666233E-07
    0 T  594   0.3653411        58.14585        17.19813        3.566506        646.0351      -0.3675793E-07
    0 T  595   0.3659012        58.23499        17.17181        3.566409        646.1255      -0.3685394E-07
    0 T  596   0.3664613        58.32413        17.14556        3.566312        646.2153      -0.3695036E-07
    0 T  597   0.3670214        58.41326        17.11940        3.566215        646.3045      -0.3704717E-07
    0 T  598   0.3675814        58.50240        17.09332        3.566119        646.3930      -0.3718100E-07
    0 T  599   0.3681414        58.59153        17.06731        3.566023        646.4809      -0.3727871E-07
    0 T  600   0.3687014        58.68066        17.04139        3.565928        646.5681      -0.3737681E-07
    0 T  601   0.3692614        58.76978        17.01555        3.565833        646.6547      -0.3747530E-07
    0 T  602   0.3698214        58.85891        16.98978        3.565738        646.7407      -0.3757419E-07
    0 T  603   0.3703814        58.94803        16.96410        3.565644        646.8261      -0.3767347E-07
    0 T  604   0.3709413        59.03715        16.93849        3.565550        646.9109      -0.3777313E-07
    0 T  605   0.3715013        59.12626        16.91296        3.565457        646.9952      -0.3787319E-07
    0 T  606   0.3720612        59.21538        16.88750        3.565364        647.0788      -0.3797363E-07
    0 T  607   0.3726211        59.30449        16.86213        3.565271        647.1619      -0.3807446E-07
    0 T  608   0.3731810        59.39360        16.83683        3.565179        647.2444      -0.3817567E-07
    0 T  609   0.3737409        59.48271        16.81161        3.565087        647.3263      -0.3827726E-07
    0 T  610   0.3743007        59.57181        16.78646        3.564996        647.4077      -0.3837923E-07
    0 T  611   0.3748606        59.66092        16.76139        3.564904        647.4885      -0.3848158E-07
    0 T  612   0.3754204        59.75002        16.73640        3.564814        647.5688      -0.3858430E-07
    0 T  613   0.3759803        59.83912        16.71148        3.564723        647.6486      -0.3868740E-07
    0 T  614   0.3765401        59.92821        16.68663        3.564633        647.7279      -0.3879088E-07
    0 T  615   0.3770999        60.01731        16.66186        3.564544        647.8066      -0.3881574E-07
    0 T  616   0.3776596        60.10640        16.63716        3.564454        647.8848      -0.3891978E-07
    0 T  617   0.3782194        60.19549        16.61254        3.564365        647.9625      -0.3902419E-07
    0 T  618   0.3787792        60.28458        16.58799        3.564277        648.0397      -0.3912898E-07
    0 T  619   0.3793389        60.37366        16.56351        3.564188        648.1164      -0.3923412E-07
    0 T  620   0.3798986        60.46274        16.53911        3.564100        648.1926      -0.3933964E-07
    0 T  621   0.3804583        60.55182        16.51478        3.564013        648.2684      -0.3944552E-07
    0 T  622   0.3810180        60.64090        16.49052        3.563925        648.3436      -0.3955176E-07
    0 T  623   0.3815777        60.72998        16.46633        3.563838        648.4184      -0.3965836E-07
    0 T  624   0.3821374        60.81905        16.44222        3.563752        648.4928      -0.3976533E-07
    0 T  625   0.3826970        60.90812        16.41817        3.563665        648.5666      -0.3987265E-07
    0 T  626   0.3832567        60.99719        16.39420        3.563579        648.6401      -0.3998034E-07
    0 T  627   0.3838163        61.08626        16.37029        3.563494        648.7130      -0.4008838E-07
    0 T  628   0.3843759        61.17533        16.34646        3.563408        648.7856      -0.4019677E-07
    0 T  629   0.3849355        61.26439        16.32270        3.563323        648.8577      -0.4030552E-07
    0 T  630   0.3854951        61.35345        16.29900        3.563238        648.9293      -0.4041463E-07
    0 T  631   0.3860547        61.44251        16.27538        3.563154        649.0006      -0.4052408E-07
    0 T  632   0.3866142        61.53157        16.25182        3.563070        649.0714      -0.4063389E-07
    0 T  633   0.3871738        61.62062        16.22833        3.562986        649.1418      -0.4074405E-07
    0 T  634   0.3877333        61.70968        16.20491        3.562902        649.2118      -0.4085455E-07
    0 T  635   0.3882929        61.79873        16.18156        3.562819        649.2814      -0.4085548E-07
    0 T  636   0.3888524        61.88778        16.15828        3.562736        649.3506      -0.4096630E-07
    0 T  637   0.3894119        61.97682        16.13506        3.562653        649.4194      -0.4107748E-07
    0 T  638   0.3899713        62.06587        16.11192        3.562571        649.4878      -0.4118900E-07
    0 T  639   0.3905308        62.15491        16.08883        3.562489        649.5558      -0.4130086E-07
    0 T  640   0.3910903        62.24395        16.06582        3.562407        649.6234      -0.4141306E-07
    0 T  641   0.3916497        62.33299        16.04287        3.562325        649.6907      -0.4152560E-07
    0 T  642   0.3922091        62.42202        16.01999        3.562244        649.7576      -0.4168957E-07
    0 T  643   0.3927686        62.51106        15.99717        3.562163        649.8241      -0.4180292E-07
    0 T  644   0.3933280        62.60009        15.97442        3.562082        649.8903      -0.4191660E-07
    0 T  645   0.3938874        62.68912        15.95173        3.562002        649.9561      -0.4203062E-07
    0 T  646   0.3944467        62.77815        15.92911        3.561921        650.0216      -0.4214497E-07
    0 T  647   0.3950061        62.86718        15.90655        3.561841        650.0867      -0.4225966E-07
    0 T  648   0.3955655        62.95620        15.88406        3.561762        650.1514      -0.4237469E-07
    0 T  649   0.3961248        63.04522        15.86163        3.561682        650.2158      -0.4249004E-07
    0 T  650   0.3966841        63.13424        15.83926        3.561603        650.2799      -0.4260574E-07
    0 T  651   0.3972435        63.22326        15.81696        3.561524        650.3437      -0.4272176E-07
    0 T  652   0.3978028        63.31228        15.79472        3.561445        650.4071      -0.4283811E-07
    0 T  653   0.3983621        63.40129        15.77255        3.561367        650.4702      -0.4295479E-07
    0 T  654   0.3989213        63.49030        15.75044        3.561289        650.5330      -0.4307180E-07
    0 T  655   0.3994806        63.57931        15.72839        3.561211        650.5955      -0.4318914E-07
    0 T  656   0.4000399        63.66832        15.70640        3.561133        650.6576      -0.4330681E-07
    0 T  657   0.4005991        63.75733        15.68447        3.561056        650.7194      -0.4342481E-07
    0 T  658   0.4011584        63.84633        15.66261        3.560979        650.7810      -0.4354313E-07
    0 T  659   0.4017176        63.93534        15.64080        3.560902        650.8422      -0.4366177E-07
    0 T  660   0.4022768        64.02434        15.61906        3.560825        650.9032      -0.4378074E-07
    0 T  661   0.4028360        64.11334        15.59738        3.560748        650.9638      -0.4390003E-07
    0 T  662   0.4033952        64.20233        15.57576        3.560672        651.0242      -0.4401965E-07
    0 T  663   0.4039543        64.29133        15.55420        3.560596        651.0842      -0.4413958E-07
    0 T  664   0.4045135        64.38032        15.53270        3.560520        651.1440      -0.4425984E-07
    0 T  665   0.4050726        64.46931        15.51126        3.560445        651.2035      -0.4438042E-07
    0 T  666   0.4056318        64.55830        15.48987        3.560369        651.2627      -0.4450132E-07
    0 T  667   0.4061909        64.64729        15.46855        3.560294        651.3217      -0.4462254E-07
    0 T  668   0.4067500        64.73628        15.44729        3.560219        651.3804      -0.4474407E-07
    0 T  669   0.4073091        64.82526        15.42609        3.560145        651.4388      -0.4486593E-07
    0 T  670   0.4078682        64.91424        15.40494        3.560070        651.4969      -0.4498810E-07
    0 T  671   0.4084273        65.00322        15.38385        3.559996        651.5548      -0.4511058E-07
    0 T  672   0.4089863        65.09220        15.36282        3.559922        651.6124      -0.4523339E-07
    0 T  673   0.4095454        65.18118        15.34185        3.559848        651.6698      -0.4535650E-07
    0 T  674   0.4101044        65.27015        15.32094        3.559775        651.7269      -0.4547994E-07
    0 T  675   0.4106635        65.35912        15.30008        3.559701        651.7838      -0.4560368E-07
    0 T  676   0.4112225        65.44809        15.27928        3.559628        651.8405      -0.4572774E-07
    0 T  677   0.4117815        65.53706        15.25854        3.559555        651.8968      -0.4585211E-07
    0 T  678   0.4123405        65.62603        15.23786        3.559483        651.9530      -0.4597680E-07
    0 T  679   0.4128995        65.71499        15.21723        3.559410        652.0089      -0.4610179E-07
    0 T  680   0.4134585        65.80396        15.19665        3.559338        652.0646      -0.4622710E-07
    0 T  681   0.4140174        65.89292        15.17614        3.559266        652.1200      -0.4635271E-07
    0 T  682   0.4145764        65.98188        15.15568        3.559194        652.1752      -0.4647864E-07
    0 T  683   0.4151353        66.07084        15.13527        3.559122        652.2302      -0.4660488E-07
    0 T  684   0.4156942        66.15979        15.11492        3.559050        652.2850      -0.4675081E-07
    0 T  685   0.4162532        66.24875        15.09462        3.558979        652.3396      -0.4687762E-07
    0 T  686   0.4168121        66.33770        15.07438        3.558908        652.3939      -0.4700474E-07
    0 T  687   0.4173710        66.42665        15.05420        3.558837        652.4480      -0.4713217E-07
    0 T  688   0.4179298        66.51560        15.03407        3.558766        652.5019      -0.4725991E-07
    0 T  689   0.4184887        66.60455        15.01399        3.558696        652.5556      -0.4738795E-07
    0 T  690   0.4190476        66.69349        14.99397        3.558625        652.6091      -0.4751630E-07
    0 T  691   0.4196064        66.78244        14.97400        3.558555        652.6624      -0.4764495E-07
    0 T  692   0.4201653        66.87138        14.95408        3.558485        652.7154      -0.4777828E-07
    0 T  693   0.4207241        66.96032        14.93422        3.558415        652.7683      -0.4790753E-07
    0 T  694   0.4212829        67.04926        14.91441        3.558346        652.8210      -0.4803709E-07
    0 T  695   0.4218417        67.13820        14.89465        3.558276        652.8734      -0.4816695E-07
    0 T  696   0.4224005        67.22713        14.87495        3.558207        652.9257      -0.4829306E-07
    0 T  697   0.4229593        67.31606        14.85529        3.558138        652.9778      -0.4842353E-07
    0 T  698   0.4235181        67.40500        14.83570        3.558069        653.0297      -0.4863401E-07
    0 T  699   0.4240768        67.49393        14.81615        3.558001        653.0814      -0.4876527E-07
    0 T  700   0.4246356        67.58285        14.79665        3.557932        653.1330      -0.4889683E-07
    0 T  701   0.4251943        67.67178        14.77721        3.557864        653.1843      -0.4902869E-07
    0 T  702   0.4257531        67.76071        14.75782        3.557796        653.2355      -0.4916084E-07
    0 T  703   0.4263118        67.84963        14.73847        3.557728        653.2865      -0.4929330E-07
    0 T  704   0.4268705        67.93855        14.71918        3.557660        653.3373      -0.4942606E-07
    0 T  705   0.4274292        68.02747        14.69994        3.557592        653.3879      -0.4955911E-07
    0 T  706   0.4279879        68.11639        14.68075        3.557525        653.4384      -0.4969247E-07
    0 T  707   0.4285466        68.20530        14.66162        3.557458        653.4887      -0.4982426E-07
    0 T  708   0.4291052        68.29422        14.64253        3.557391        653.5388      -0.4995821E-07
    0 T  709   0.4296639        68.38313        14.62349        3.557324        653.5888      -0.5009246E-07
    0 T  710   0.4302225        68.47204        14.60450        3.557257        653.6385      -0.5022701E-07
    0 T  711   0.4307812        68.56095        14.58556        3.557190        653.6882      -0.5036185E-07
    0 T  712   0.4313398        68.64986        14.56667        3.557124        653.7376      -0.5049699E-07
    0 T  713   0.4318984        68.73877        14.54783        3.557058        653.7869      -0.5063242E-07
    0 T  714   0.4324570        68.82767        14.52904        3.556991        653.8361      -0.5076815E-07
    0 T  715   0.4330156        68.91658        14.51030        3.556926        653.8851      -0.5090417E-07
    0 T  716   0.4335742        69.00548        14.49160        3.556860        653.9339      -0.5104049E-07
    0 T  717   0.4341328        69.09438        14.47296        3.556794        653.9826      -0.5117711E-07
    0 T  718   0.4346913        69.18327        14.45436        3.556729        654.0312      -0.5131402E-07
    0 T  719   0.4352499        69.27217        14.43581        3.556664        654.0795      -0.5145122E-07
    0 T  720   0.4358084        69.36107        14.41731        3.556598        654.1278      -0.5158872E-07
    0 T  721   0.4363670        69.44996        14.39886        3.556533        654.1759      -0.5172651E-07
    0 T  722   0.4369255        69.53885        14.38045        3.556469        654.2238      -0.5186459E-07
    0 T  723   0.4374840        69.62774        14.36209        3.556404        654.2716      -0.5200297E-07
    0 T  724   0.4380425        69.71663        14.34378        3.556340        654.3193      -0.5214162E-07
    0 T  725   0.4386010        69.80552        14.32552        3.556275        654.3668      -0.5228058E-07
    0 T  726   0.4391595        69.89440        14.30730        3.556211        654.4142      -0.5241983E-07
    0 T  727   0.4397179        69.98328        14.28913        3.556147        654.4615      -0.5255938E-07
    0 T  728   0.4402764        70.07217        14.27100        3.556083        654.5086      -0.5269922E-07
    0 T  729   0.4408349        70.16105        14.25292        3.556020        654.5556      -0.5283935E-07
    0 T  730   0.4413933        70.24993        14.23489        3.555956        654.6024      -0.5297977E-07
    0 T  731   0.4419517        70.33880        14.21690        3.555893        654.6491      -0.5312048E-07
    0 T  732   0.4425102        70.42768        14.19896        3.555829        654.6957      -0.5325629E-07
    0 T  733   0.4430686        70.51655        14.18107        3.555766        654.7422      -0.5339759E-07
    0 T  734   0.4436270        70.60542        14.16322        3.555703        654.7885      -0.5353919E-07
    0 T  735   0.4441854        70.69430        14.14541        3.555641        654.8347      -0.5368107E-07
    0 T  736   0.4447437        70.78317        14.12765        3.555578        654.8808      -0.5382325E-07
    0 T  737   0.4453021        70.87203        14.10994        3.555515        654.9268      -0.5396571E-07
    0 T  738   0.4458605        70.96090        14.09227        3.555453        654.9727      -0.5410847E-07
    0 T  739   0.4464188        71.04976        14.07464        3.555391        655.0184      -0.5425151E-07
    0 T  740   0.4469772        71.13863        14.05706        3.555329        655.0640      -0.5439485E-07
    0 T  741   0.4475355        71.22749        14.03952        3.555267        655.1095      -0.5453847E-07
    0 T  742   0.4480938        71.31635        14.02203        3.555205        655.1549      -0.5468238E-07
    0 T  743   0.4486521        71.40521        14.00458        3.555144        655.2001      -0.5482658E-07
    0 T  744   0.4492104        71.49406        13.98718        3.555082        655.2453      -0.5497043E-07
    0 T  745   0.4497687        71.58292        13.96981        3.555021        655.2903      -0.5511521E-07
    0 T  746   0.4503270        71.67177        13.95249        3.554960        655.3352      -0.5526027E-07
    0 T  747   0.4508853        71.76062        13.93522        3.554899        655.3800      -0.5540562E-07
    0 T  748   0.4514436        71.84948        13.91799        3.554838        655.4248      -0.5555126E-07
    0 T  749   0.4520018        71.93832        13.90080        3.554777        655.4694      -0.5569718E-07
    0 T  750   0.4525601        72.02717        13.88365        3.554716        655.5139      -0.5584340E-07
    0 T  751   0.4531183        72.11602        13.86654        3.554656        655.5582      -0.5598990E-07
    0 T  752   0.4536765        72.20486        13.84948        3.554596        655.6025      -0.5613669E-07
    0 T  753   0.4542348        72.29371        13.83246        3.554535        655.6467      -0.5628376E-07
    0 T  754   0.4547930        72.38255        13.81548        3.554475        655.6908      -0.5643113E-07
    0 T  755   0.4553512        72.47139        13.79855        3.554415        655.7348      -0.5657878E-07
    0 T  756   0.4559094        72.56023        13.78165        3.554356        655.7786      -0.5672671E-07
    0 T  757   0.4564675        72.64906        13.76480        3.554296        655.8224      -0.5687450E-07
    0 T  758   0.4570257        72.73790        13.74799        3.554236        655.8661      -0.5702301E-07
    0 T  759   0.4575839        72.82673        13.73122        3.554177        655.9097      -0.5717181E-07
    0 T  760   0.4581420        72.91557        13.71449        3.554118        655.9532      -0.5732089E-07
